coverage,set_size_mean,set_size_median,empty_rate,singleton_rate,top1_acc_non_empty,base_top1_acc,hir,level,alpha,run
0.969194312796208,2.639020537124802,1.0,0.0,0.506319115323854,0.726540284360189,0.726540284360189,,leaf,0.03,1
0.9654028436018951,2.574407582938388,1.0,0.0,0.512954186413902,0.723538704581358,0.723538704581358,,leaf,0.03,2
0.9715639810426541,2.6761453396524493,1.0,0.0,0.5017377567140601,0.7281200631911531,0.7281200631911531,,leaf,0.03,3
0.9685624012638231,2.635860979462875,1.0,0.0,0.504739336492891,0.722432859399684,0.722432859399684,,leaf,0.03,4
0.9726698262243281,2.695892575039494,1.0,0.0,0.505371248025276,0.7292259083728271,0.7292259083728271,,leaf,0.03,5
0.9720379146919431,2.695576619273302,2.0,0.0,0.49873617693522904,0.723222748815165,0.723222748815165,,leaf,0.03,6
0.9707740916271721,2.673143759873618,1.0,0.0,0.501421800947867,0.723538704581358,0.723538704581358,,leaf,0.03,7
0.966824644549763,2.628593996840442,2.0,0.0,0.49936808846761405,0.715955766192733,0.715955766192733,,leaf,0.03,8
0.9688783570300151,2.6434439178515,1.0,0.0,0.502369668246445,0.723380726698262,0.723380726698262,,leaf,0.03,9
0.973301737756714,2.718641390205371,2.0,0.0,0.49936808846761405,0.7282780410742491,0.7282780410742491,,leaf,0.03,10
0.9698262243285941,2.652448657187993,1.0,0.0,0.503633491311216,0.724644549763033,0.724644549763033,,leaf,0.03,11
0.974565560821485,2.736650868878357,2.0,0.0,0.49715639810426504,0.7225908372827801,0.7225908372827801,,leaf,0.03,12
0.967930489731437,2.624960505529225,1.0,0.0,0.50695102685624,0.7271721958925751,0.7271721958925751,,leaf,0.03,13
0.9717219589257501,2.686097946287519,1.0,0.0,0.502053712480252,0.721327014218009,0.721327014218009,,leaf,0.03,14
0.9707740916271721,2.687519747235387,2.0,0.0,0.49557661927330104,0.716903633491311,0.716903633491311,,leaf,0.03,15
0.9718799368088461,2.690679304897314,1.0,0.0,0.507740916271721,0.7249605055292251,0.7249605055292251,,leaf,0.03,16
0.9684044233807261,2.615165876777251,1.0,0.0,0.511216429699842,0.722116903633491,0.722116903633491,,leaf,0.03,17
0.9663507109004741,2.565244865718799,1.0,0.0,0.51216429699842,0.722116903633491,0.722116903633491,,leaf,0.03,18
0.976777251184834,2.803633491311216,2.0,0.0,0.49352290679304905,0.721011058451816,0.721011058451816,,leaf,0.03,19
0.967930489731437,2.620379146919431,1.0,0.0,0.502053712480252,0.724170616113744,0.724170616113744,,leaf,0.03,20
0.9731437598736171,2.723538704581358,2.0,0.0,0.49873617693522904,0.7251184834123221,0.7251184834123221,,leaf,0.03,21
0.9737756714060031,2.744865718799368,2.0,0.0,0.495260663507109,0.7218009478672981,0.7218009478672981,,leaf,0.03,22
0.9674565560821481,2.595892575039494,1.0,0.0,0.505371248025276,0.7227488151658761,0.7227488151658761,,leaf,0.03,23
0.969036334913112,2.64518167456556,1.0,0.0,0.502685624012638,0.718799368088467,0.718799368088467,,leaf,0.03,24
0.97345971563981,2.711848341232227,1.0,0.0,0.5006319115323851,0.7270142180094781,0.7270142180094781,,leaf,0.03,25
0.9684044233807261,2.645339652448657,1.0,0.0,0.503633491311216,0.725434439178515,0.725434439178515,,leaf,0.03,26
0.9672985781990521,2.594944707740916,1.0,0.0,0.507424960505529,0.7249605055292251,0.7249605055292251,,leaf,0.03,27
0.967930489731437,2.631437598736177,1.0,0.0,0.504739336492891,0.7206951026856241,0.7206951026856241,,leaf,0.03,28
0.9695102685624011,2.65086887835703,1.0,0.0,0.5061611374407581,0.720063191153238,0.720063191153238,,leaf,0.03,29
0.970300157977883,2.641074249605055,1.0,0.0,0.5030015797788311,0.7284360189573461,0.7284360189573461,,leaf,0.03,30
0.9650868878357031,2.563981042654028,1.0,0.0,0.5156398104265401,0.7154818325434431,0.7154818325434431,,leaf,0.03,31
0.9720379146919431,2.706477093206951,2.0,0.0,0.499684044233807,0.723380726698262,0.723380726698262,,leaf,0.03,32
0.9709320695102681,2.667772511848341,1.5,0.0,0.5,0.7214849921011051,0.7214849921011051,,leaf,0.03,33
0.967930489731437,2.620379146919431,1.0,0.0,0.5091627172195891,0.723064770932069,0.723064770932069,,leaf,0.03,34
0.9761453396524481,2.7805687203791463,2.0,0.0,0.48973143759873605,0.7238546603475511,0.7238546603475511,,leaf,0.03,35
0.966824644549763,2.58909952606635,1.0,0.0,0.5105845181674561,0.723064770932069,0.723064770932069,,leaf,0.03,36
0.9699842022116901,2.651026856240126,1.0,0.0,0.50126382306477,0.7229067930489731,0.7229067930489731,,leaf,0.03,37
0.970300157977883,2.664296998420221,2.0,0.0,0.49984202211690304,0.7206951026856241,0.7206951026856241,,leaf,0.03,38
0.975513428120063,2.754660347551342,2.0,0.0,0.498578199052132,0.7194312796208531,0.7194312796208531,,leaf,0.03,39
0.9717219589257501,2.692733017377567,2.0,0.0,0.497472353870458,0.7208530805687201,0.7208530805687201,,leaf,0.03,40
0.971248025276461,2.671879936808846,1.0,0.0,0.5018957345971561,0.7197472353870451,0.7197472353870451,,leaf,0.03,41
0.9718799368088461,2.687677725118483,1.0,0.0,0.500315955766192,0.724486571879936,0.724486571879936,,leaf,0.03,42
0.9693522906793051,2.64391785150079,1.0,0.0,0.505529225908372,0.721011058451816,0.721011058451816,,leaf,0.03,43
0.9729857819905211,2.718167456556082,2.0,0.0,0.495260663507109,0.721169036334913,0.721169036334913,,leaf,0.03,44
0.967930489731437,2.6189573459715643,2.0,0.0,0.49889415481832505,0.726382306477093,0.726382306477093,,leaf,0.03,45
0.9704581358609791,2.6308056872037913,1.0,0.0,0.5071090047393361,0.7249605055292251,0.7249605055292251,,leaf,0.03,46
0.966982622432859,2.619589257503949,1.0,0.0,0.502369668246445,0.726698262243285,0.726698262243285,,leaf,0.03,47
0.9726698262243281,2.719273301737757,1.0,0.0,0.503159557661927,0.721327014218009,0.721327014218009,,leaf,0.03,48
0.9631911532385461,2.553396524486571,1.0,0.0,0.5105845181674561,0.7229067930489731,0.7229067930489731,,leaf,0.03,49
0.9729857819905211,2.729699842022117,1.5,0.0,0.5,0.725276461295418,0.725276461295418,,leaf,0.03,50
