coverage_mean,coverage_std,set_size_mean_mean,set_size_mean_std,set_size_median_mean,set_size_median_std,empty_rate_mean,empty_rate_std,singleton_rate_mean,singleton_rate_std,top1_acc_non_empty_mean,top1_acc_non_empty_std,base_top1_acc_mean,base_top1_acc_std,hir_mean,hir_std
0.9264233807266978,0.004118917459787209,0.9471816745655606,0.004621330186069922,1.0,0.0,0.052818325434438665,0.004621330186069917,0.9471816745655606,0.004621330186069922,0.9780869098450694,0.0012811875632648118,0.9554439178515004,0.0016660702656468229,0.24308688783570243,0.00931141782325805
