label,precision,recall,f1,support
fam:Android,0.9016697588126159,0.9858012170385395,0.9418604651162791,986
fam:Linux,0.805,0.8429319371727748,0.8235294117647058,191
fam:Windows,0.9930615784908933,0.9562917594654788,0.9743298822862005,3592
fam:iOS,0.9427570093457944,0.992619926199262,0.9670461354104254,813
fam:macOS,0.9043659043659044,0.8841463414634146,0.894141829393628,492
