coverage_mean,coverage_std,set_size_mean_mean,set_size_mean_std,set_size_median_mean,set_size_median_std,empty_rate_mean,empty_rate_std,singleton_rate_mean,singleton_rate_std,top1_acc_non_empty_mean,top1_acc_non_empty_std,base_top1_acc_mean,base_top1_acc_std,hir_mean,hir_std
0.9804865718799364,0.0020839300578790443,1.1107203791469191,0.015018534791588923,1.0,0.0,0.0,0.0,0.8997535545023695,0.013585354147759037,0.9554091627172192,0.0015158788953192135,0.9554091627172192,0.0015158788953192135,0.3953649289099521,0.011170477482878971
