coverage_mean,coverage_std,set_size_mean_mean,set_size_mean_std,set_size_median_mean,set_size_median_std,empty_rate_mean,empty_rate_std,singleton_rate_mean,singleton_rate_std,top1_acc_non_empty_mean,top1_acc_non_empty_std,base_top1_acc_mean,base_top1_acc_std,hir_mean,hir_std
0.923633491311216,0.0029840679818306536,4.3820221169036335,0.07432346499487456,2.0,0.0,0.0,0.0,0.1072985781990518,0.001792196246557954,0.7942496050552919,0.0016287818538746192,0.8224328593996837,0.0036642696697450168,,
