coverage_mean,coverage_std,set_size_mean_mean,set_size_mean_std,set_size_median_mean,set_size_median_std,empty_rate_mean,empty_rate_std,singleton_rate_mean,singleton_rate_std,top1_acc_non_empty_mean,top1_acc_non_empty_std,base_top1_acc_mean,base_top1_acc_std,hir_mean,hir_std
0.8518609794628748,0.005819379471726173,1.327848341232227,0.009816083589909808,1.0,0.0,0.0102780410742491,0.0018201865112725632,0.7093428120063188,0.004589634689847373,0.7307916367510299,0.002856424523185282,0.7244644549763027,0.003376051623168538,,
