coverage_mean,coverage_std,set_size_mean_mean,set_size_mean_std,set_size_median_mean,set_size_median_std,empty_rate_mean,empty_rate_std,singleton_rate_mean,singleton_rate_std,top1_acc_non_empty_mean,top1_acc_non_empty_std,base_top1_acc_mean,base_top1_acc_std,hir_mean,hir_std
0.549331019248974,0.006096634994649274,0.5800788892395073,0.007934273092550301,1.0,0.0,0.41992111076049193,0.007934273092550289,0.5800788892395073,0.007934273092550301,0.9470290903211813,0.003376846375337964,0.7226853897128427,0.003466130527438136,,
