coverage,set_size_mean,set_size_median,empty_rate,singleton_rate,top1_acc_non_empty,base_top1_acc,hir,level,alpha,run
0.986877470355731,18.224347826086955,18.0,0.0,0.0,0.31193675889328004,0.31193675889328004,,major,0.04,1
0.9841872232764071,17.42267552182163,18.0,0.0,0.00015812776723500002,0.30660974067046104,0.30660974067046104,,major,0.04,2
0.9862428842504741,17.77261227071474,18.0,0.0,0.0,0.30850727387729204,0.30850727387729204,,major,0.04,3
0.9876640835046651,18.213189941483474,18.0,0.0,0.0,0.311719120670567,0.311719120670567,,major,0.04,4
0.9862428842504741,17.7601201771031,18.0,0.0,0.0,0.309456040480708,0.309456040480708,,major,0.04,5
0.987033523086654,18.223434535104364,18.0,0.0,0.0,0.30834914611005604,0.30834914611005604,,major,0.04,6
0.985770750988142,17.428458498023716,18.0,0.0,0.000158102766798,0.312569169960474,0.312569169960474,,major,0.04,7
0.9867151668511781,18.18440613632769,18.0,0.0,0.0,0.30887237071010604,0.30887237071010604,,major,0.04,8
0.9862428842504741,17.759171410499683,18.0,0.0,0.0,0.30977229601518,0.30977229601518,,major,0.04,9
0.9859266287160021,17.743200506008854,18.0,0.0,0.0,0.31040480708412405,0.31040480708412405,,major,0.04,10
0.9862428842504741,17.743991144845033,18.0,0.0,0.0,0.307874762808349,0.307874762808349,,major,0.04,11
0.9849778621125871,17.409076533839343,18.0,0.0,0.00015812776723500002,0.31356736242884203,0.31356736242884203,,major,0.04,12
0.9859244029732721,17.719278823343352,18.0,0.0,0.0,0.30713269017871203,0.30713269017871203,,major,0.04,13
0.9843453510436431,17.425996204933586,18.0,0.0,0.0,0.307400379506641,0.307400379506641,,major,0.04,14
0.986086956521739,17.76189723320158,18.0,0.0,0.0,0.30814229249011804,0.30814229249011804,,major,0.04,15
0.9860825557488531,17.769413253202593,18.0,0.0,0.0,0.31393325952870405,0.31393325952870405,,major,0.04,16
0.9856103731815301,17.75347881087919,18.0,0.0,0.0,0.312460468058191,0.312460468058191,,major,0.04,17
0.9860825557488531,17.744583267436344,18.0,0.0,0.0,0.314091412304285,0.314091412304285,,major,0.04,18
0.984031620553359,17.42687747035573,18.0,0.0,0.000158102766798,0.30924901185770703,0.30924901185770703,,major,0.04,19
0.9863988613000151,17.742369128578208,18.0,0.0,0.0,0.30808160683219904,0.30808160683219904,,major,0.04,20
0.9860847564832381,17.750632511068943,18.0,0.0,0.0,0.309614168247944,0.309614168247944,,major,0.04,21
0.9867151668511781,17.763245294954928,18.0,0.0,0.0,0.307765301281037,0.307765301281037,,major,0.04,22
0.9860847564832381,17.757590132827325,18.0,0.0,0.0,0.31040480708412405,0.31040480708412405,,major,0.04,23
0.9870355731225291,18.189565217391305,18.0,0.0,0.0,0.311462450592885,0.311462450592885,,major,0.04,24
0.9856103731815301,17.736717267552184,18.0,0.0,0.0,0.31024667931688804,0.31024667931688804,,major,0.04,25
0.9841897233201581,17.410276679841896,18.0,0.0,0.0,0.30814229249011804,0.30814229249011804,,major,0.04,26
0.9859244029732721,17.75359797564447,18.0,0.0,0.0,0.313616953977542,0.313616953977542,,major,0.04,27
0.986559139784946,17.446552814674256,18.0,0.0,0.0,0.30692599620493305,0.30692599620493305,,major,0.04,28
