coverage_mean,coverage_std,set_size_mean_mean,set_size_mean_std,set_size_median_mean,set_size_median_std,empty_rate_mean,empty_rate_std,singleton_rate_mean,singleton_rate_std,top1_acc_non_empty_mean,top1_acc_non_empty_std,base_top1_acc_mean,base_top1_acc_std,hir_mean,hir_std
0.9590142180094783,0.0032668939445823428,1.519889415481832,0.016545796793677552,1.0,0.0,0.0,0.0,0.6668404423380722,0.006183067340745278,0.8430774091627168,0.0027613529109355253,0.8430774091627168,0.0027613529109355253,,
