coverage,set_size_mean,set_size_median,empty_rate,singleton_rate,top1_acc_non_empty,base_top1_acc,hir,level,alpha,run
0.65194067529189,0.666456295361312,1.0,0.33354370463868704,0.666456295361312,0.9782196969696971,0.8280214578731461,,major,0.35,1
0.65194067529189,0.664720732092142,1.0,0.335279267907857,0.664720732092142,0.980773795395205,0.824865888292836,,major,0.35,2
0.6555695803092451,0.668034080151467,1.0,0.331965919848532,0.668034080151467,0.981341521020311,0.8314925844114861,,major,0.35,3
0.654465130956137,0.6667718523193431,1.0,0.333228147680656,0.6667718523193431,0.981542830099384,0.83307036920164,,major,0.35,4
0.6491006626696111,0.6615651625118331,1.0,0.33843483748816605,0.6615651625118331,0.981159074648223,0.832439255285579,,major,0.35,5
0.640422846323761,0.6533606816030291,1.0,0.34663931839697004,0.6533606816030291,0.9801980198019801,0.8295992426633001,,major,0.35,6
0.655885137267276,0.6675607447144211,1.0,0.33243925528557905,0.6675607447144211,0.9825100449066411,0.8292836857052691,,major,0.35,7
0.6552540233512141,0.6689807510255601,1.0,0.331019248974439,0.6689807510255601,0.979481132075471,0.8256547806879141,,major,0.35,8
0.6509940044177971,0.663774061218049,1.0,0.33622593878195,0.663774061218049,0.9807463750891371,0.8272325654780681,,major,0.35,9
0.6636162827390341,0.676396339539286,1.0,0.32360366046071304,0.676396339539286,0.9811056682995101,0.828494793310192,,major,0.35,10
0.65194067529189,0.664247396655096,1.0,0.33575260334490303,0.664247396655096,0.98147268408551,0.8275481224360991,,major,0.35,11
0.6530451246449981,0.6669296307983591,1.0,0.33307036920164,0.6669296307983591,0.9791814525668321,0.829125907226254,,major,0.35,12
0.6614073840328181,0.674029662354054,1.0,0.325970337645945,0.674029662354054,0.9812734082397001,0.832912590722625,,major,0.35,13
0.6495739981066581,0.664247396655096,1.0,0.33575260334490303,0.664247396655096,0.9779097387173391,0.829125907226254,,major,0.35,14
0.652098453770905,0.663931839697065,1.0,0.336068160302934,0.663931839697065,0.9821768060836501,0.831019248974439,,major,0.35,15
0.6530451246449981,0.6648785105711581,1.0,0.335121489428841,0.6648785105711581,0.9822021831988611,0.8319659198485321,,major,0.35,16
0.6547806879141681,0.666614073840328,1.0,0.33338592615967105,0.666614073840328,0.9822485207100591,0.8311770274534551,,major,0.35,17
0.6636162827390341,0.6768696749763331,1.0,0.323130325023666,0.6768696749763331,0.9804195804195801,0.8316503628905011,,major,0.35,18
0.648627327232565,0.662511833385926,1.0,0.33748816661407305,0.662511833385926,0.9790426291974271,0.822341432628589,,major,0.35,19
0.6514673398548431,0.66408961817608,1.0,0.335910381823919,0.66408961817608,0.9809931100023751,0.8256547806879141,,major,0.35,20
0.6513095613758281,0.6648785105711581,1.0,0.335121489428841,0.6648785105711581,0.9795918367346931,0.826443673082991,,major,0.35,21
0.639633953928684,0.6509940044177971,1.0,0.349005995582202,0.6509940044177971,0.982549684924866,0.8256547806879141,,major,0.35,22
0.651782896812874,0.663931839697065,1.0,0.336068160302934,0.663931839697065,0.981701520912547,0.824708109813821,,major,0.35,23
0.6386872830545911,0.6513095613758281,1.0,0.34869043862417104,0.6513095613758281,0.9806201550387591,0.8258125591669291,,major,0.35,24
0.6615651625118331,0.674502997791101,1.0,0.32549700220889805,0.674502997791101,0.980818713450292,0.8343325970337641,,major,0.35,25
0.6487851057115811,0.662511833385926,1.0,0.33748816661407305,0.662511833385926,0.979280781138366,0.8295992426633001,,major,0.35,26
0.6511517828968121,0.66408961817608,1.0,0.335910381823919,0.66408961817608,0.9805179377524351,0.8294414641842851,,major,0.35,27
0.651625118333859,0.66582518144525,1.0,0.334174818554749,0.66582518144525,0.97867298578199,0.823130325023666,,major,0.35,28
0.650047333543704,0.662511833385926,1.0,0.33748816661407305,0.662511833385926,0.981185996665872,0.829125907226254,,major,0.35,29
0.6508362259387821,0.664247396655096,1.0,0.33575260334490303,0.664247396655096,0.97980997624703,0.8273903439570841,,major,0.35,30
0.65020511202272,0.663774061218049,1.0,0.33622593878195,0.663774061218049,0.9795578797242691,0.8300725781003471,,major,0.35,31
0.6494162196276421,0.662511833385926,1.0,0.33748816661407305,0.662511833385926,0.9802333889021191,0.8273903439570841,,major,0.35,32
0.649889555064689,0.664247396655096,1.0,0.33575260334490303,0.664247396655096,0.9783847980997621,0.826917008520037,,major,0.35,33
0.638213947617545,0.6514673398548431,1.0,0.34853266014515605,0.6514673398548431,0.979656091063211,0.8237614389397281,,major,0.35,34
0.65194067529189,0.664720732092142,1.0,0.335279267907857,0.664720732092142,0.980773795395205,0.8273903439570841,,major,0.35,35
0.652571789207952,0.666298516882297,1.0,0.33370148311770204,0.666298516882297,0.9793985318493961,0.8333859261596711,,major,0.35,36
0.6489428841905961,0.663931839697065,1.0,0.336068160302934,0.663931839697065,0.9774239543726231,0.820605869359419,,major,0.35,37
0.649889555064689,0.6634585042600191,1.0,0.33654149573998104,0.6634585042600191,0.9795481569560041,0.8295992426633001,,major,0.35,38
0.6509940044177971,0.663931839697065,1.0,0.336068160302934,0.663931839697065,0.9805133079847901,0.8278636793941301,,major,0.35,39
0.6494162196276421,0.6629851688229721,1.0,0.337014831177027,0.6629851688229721,0.979533555449785,0.8251814452508671,,major,0.35,40
0.66061849163774,0.6732407699589771,1.0,0.32675923004102203,0.6732407699589771,0.9812514647293181,0.8321236983275481,,major,0.35,41
0.6607762701167561,0.67418744083307,1.0,0.325812559166929,0.67418744083307,0.980107652703018,0.8316503628905011,,major,0.35,42
