coverage,set_size_mean,set_size_median,empty_rate,singleton_rate,top1_acc_non_empty,base_top1_acc,hir,level,alpha,run
0.9965217391304341,4.854545454545454,5.0,0.0,0.004268774703557,0.436679841897233,0.436679841897233,0.0,family,0.1,1
0.9958886780518651,4.850094876660341,5.0,0.0,0.0052182163187850005,0.43342820999367404,0.43342820999367404,0.0,family,0.1,2
0.997628083491461,4.851359898798229,5.0,0.0,0.004743833017077001,0.43500948766603403,0.43500948766603403,0.0,family,0.1,3
0.9969950972639571,4.852127154831567,5.0,0.0,0.004902736043017,0.43681796615530605,0.43681796615530605,0.0,family,0.1,4
0.9958886780518651,4.845825426944971,5.0,0.0,0.0052182163187850005,0.43516761543327004,0.43516761543327004,0.0,family,0.1,5
0.9960468058191011,4.862903225806452,5.0,0.0,0.0044275774826050005,0.43500948766603403,0.43500948766603403,0.0,family,0.1,6
0.9962055335968371,4.844426877470355,5.0,0.0,0.005217391304347001,0.43604743083003905,0.43604743083003905,0.0,family,0.1,7
0.996362486161632,4.854499446465286,5.0,0.0,0.004111972165111001,0.436343507828562,0.436343507828562,0.0,family,0.1,8
0.9960468058191011,4.847406704617331,5.0,0.0,0.005376344086021,0.435958254269449,0.435958254269449,0.0,family,0.1,9
0.9950980392156861,4.834756483238457,5.0,0.0,0.005060088551549,0.43532574320050604,0.43532574320050604,0.0,family,0.1,10
0.99573055028463,4.816729917773561,5.0,0.0,0.0044275774826050005,0.43516761543327004,0.43516761543327004,0.0,family,0.1,11
0.9960468058191011,4.838393421884883,5.0,0.0,0.005534471853257001,0.437697659709044,0.437697659709044,0.0,family,0.1,12
0.995571722283726,4.840107543887395,5.0,0.0,0.004902736043017,0.433813063419263,0.433813063419263,0.0,family,0.1,13
0.9952561669829221,4.834440227703984,5.0,0.0,0.005060088551549,0.43311195445920303,0.43311195445920303,0.0,family,0.1,14
0.9966798418972331,4.845849802371541,5.0,0.0,0.0058498023715410005,0.43731225296442605,0.43731225296442605,0.0,family,0.1,15
0.9962043333860511,4.8446939743792505,5.0,0.0,0.005535347145342,0.43855764668669905,0.43855764668669905,0.0,family,0.1,16
0.9952561669829221,4.828747628083492,5.0,0.0,0.005692599620493,0.435958254269449,0.435958254269449,0.0,family,0.1,17
0.996362486161632,4.841214613316463,5.0,0.0,0.005219041594179,0.435552743950656,0.435552743950656,0.0,family,0.1,18
0.995573122529644,4.843478260869565,5.0,0.0,0.005691699604743,0.43683794466403103,0.43683794466403103,0.0,family,0.1,19
0.9957298750593071,4.8427961410722755,5.0,0.0,0.0047445832674360006,0.43349675786810005,0.43349675786810005,0.0,family,0.1,20
0.9965211891208091,4.849146110056926,5.0,0.0,0.0044275774826050005,0.43327008222643904,0.43327008222643904,0.0,family,0.1,21
0.996678791712794,4.85639727977226,5.0,0.0,0.0047445832674360006,0.43286414676577506,0.43286414676577506,0.0,family,0.1,22
0.9958886780518651,4.847722960151803,5.0,0.0,0.005376344086021,0.43706514864010104,0.43706514864010104,0.0,family,0.1,23
0.9965217391304341,4.841264822134387,5.0,0.0,0.005691699604743,0.43747035573122506,0.43747035573122506,0.0,family,0.1,24
0.9966793168880451,4.8450347881087925,5.0,0.0,0.004585705249841,0.43500948766603403,0.43500948766603403,0.0,family,0.1,25
0.9952569169960471,4.834150197628459,5.0,0.0,0.005533596837944001,0.433833992094861,0.433833992094861,0.0,family,0.1,26
0.9962043333860511,4.844219516052506,5.0,0.0,0.0050608888185980005,0.437292424482049,0.437292424482049,0.0,family,0.1,27
0.997786211258697,4.85673624288425,5.0,0.0,0.0044275774826050005,0.43580012650221306,0.43580012650221306,0.0,family,0.1,28
0.9966793168880451,4.8417141049968375,5.0,0.0,0.004743833017077001,0.43706514864010104,0.43706514864010104,0.0,family,0.1,29
0.996678791712794,4.851020085402498,5.0,0.0,0.004111972165111001,0.43523643839949305,0.43523643839949305,0.0,family,0.1,30
0.995889328063241,4.846640316205534,5.0,0.0,0.004584980237154,0.43573122529644204,0.43573122529644204,0.0,family,0.1,31
0.9962055335968371,4.848537549407115,5.0,0.0,0.00490118577075,0.43699604743083004,0.43699604743083004,0.0,family,0.1,32
0.997311827956989,4.846616065781151,5.0,0.0,0.0052182163187850005,0.43564199873497705,0.43564199873497705,0.0,family,0.1,33
0.995571722283726,4.839316780009489,5.0,0.0,0.004270124940692,0.44092993832041705,0.44092993832041705,0.0,family,0.1,34
0.996678791712794,4.852759765933892,5.0,0.0,0.004902736043017,0.431440771785544,0.431440771785544,0.0,family,0.1,35
0.9963630613535731,4.850253004427578,5.0,0.0,0.005376344086021,0.432795698924731,0.432795698924731,0.0,family,0.1,36
0.9966798418972331,4.847588932806324,5.0,0.0,0.005533596837944001,0.43731225296442605,0.43731225296442605,0.0,family,0.1,37
0.9963630613535731,4.850253004427578,5.0,0.0,0.004111321948134,0.43548387096774105,0.43548387096774105,0.0,family,0.1,38
0.9962049335863371,4.84471853257432,5.0,0.0,0.004585705249841,0.43706514864010104,0.43706514864010104,0.0,family,0.1,39
0.9958886780518651,4.850094876660341,5.0,0.0,0.005534471853257001,0.43690702087286504,0.43690702087286504,0.0,family,0.1,40
0.9969955724225171,4.850569259962049,5.0,0.0,0.0044275774826050005,0.43374446552814605,0.43374446552814605,0.0,family,0.1,41
0.9968374446552811,4.84629981024668,5.0,0.0,0.0044275774826050005,0.43374446552814605,0.43374446552814605,0.0,family,0.1,42
0.9968374446552811,4.84898798228969,5.0,0.0,0.0060088551549650005,0.43342820999367404,0.43342820999367404,0.0,family,0.1,43
0.9966793168880451,4.854838709677419,5.0,0.0,0.0044275774826050005,0.43516761543327004,0.43516761543327004,0.0,family,0.1,44
0.9957312252964421,4.843320158102767,5.0,0.0,0.005533596837944001,0.435098814229249,0.435098814229249,0.0,family,0.1,45
0.9965217391304341,4.841739130434782,5.0,0.0,0.005059288537549,0.432569169960474,0.432569169960474,0.0,family,0.1,46
0.9962043333860511,4.847698877115294,5.0,0.0,0.005219041594179,0.43934841056460505,0.43934841056460505,0.0,family,0.1,47
0.9962055335968371,4.846640316205534,5.0,0.0,0.00490118577075,0.43841897233201504,0.43841897233201504,0.0,family,0.1,48
0.9965211891208091,4.8518342820999365,5.0,0.0,0.004901960784313,0.43342820999367404,0.43342820999367404,0.0,family,0.1,49
0.9965206389372131,4.853392377036217,5.0,0.0,0.0047445832674360006,0.436343507828562,0.436343507828562,0.0,family,0.1,50
