coverage_mean,coverage_std,set_size_mean_mean,set_size_mean_std,set_size_median_mean,set_size_median_std,empty_rate_mean,empty_rate_std,singleton_rate_mean,singleton_rate_std,top1_acc_non_empty_mean,top1_acc_non_empty_std,base_top1_acc_mean,base_top1_acc_std,hir_mean,hir_std
0.9902022116903629,0.0015288199187324216,1.2233048973143754,0.007489214019700911,1.0,0.0,0.0,0.0,0.8206477093206945,0.003339074359340164,0.9554091627172192,0.0015158788953192135,0.9554091627172192,0.0015158788953192135,0.5157503949447073,0.02117378163574402
