coverage_mean,coverage_std,set_size_mean_mean,set_size_mean_std,set_size_median_mean,set_size_median_std,empty_rate_mean,empty_rate_std,singleton_rate_mean,singleton_rate_std,top1_acc_non_empty_mean,top1_acc_non_empty_std,base_top1_acc_mean,base_top1_acc_std,hir_mean,hir_std
0.9498325434439175,0.0030453217801983934,2.163330173775671,0.025968746128410523,1.0,0.0,0.0,0.0,0.5415703001579775,0.004063543275179942,0.7230900473933645,0.0030608696891871075,0.7230900473933645,0.0030608696891871075,,
