coverage,set_size_mean,set_size_median,empty_rate,singleton_rate,top1_acc_non_empty,base_top1_acc,hir,level,alpha,run
0.749289099526066,1.009794628751974,1.0,0.084518167456556,0.8211690363349131,0.776531492666091,0.726540284360189,,leaf,0.25,1
0.75260663507109,1.020063191153238,1.0,0.081358609794628,0.8175355450236961,0.774892519346517,0.723538704581358,,leaf,0.25,2
0.7519747235387041,1.021800947867298,1.0,0.08199052132701401,0.8146919431279621,0.774909654104285,0.7281200631911531,,leaf,0.25,3
0.7451816745655601,1.00347551342812,1.0,0.088941548183254,0.8186413902053711,0.7749263048378701,0.722432859399684,,leaf,0.25,4
0.7582938388625591,1.027172195892575,1.0,0.07930489731437501,0.8145339652448651,0.778311599176389,0.7292259083728271,,leaf,0.25,5
0.745971563981042,1.00695102685624,1.0,0.087835703001579,0.8173775671406001,0.7745064080360231,0.723222748815165,,leaf,0.25,6
0.751500789889415,1.023854660347551,1.0,0.079936808846761,0.8164296998420221,0.771119505494505,0.723538704581358,,leaf,0.25,7
0.7409162717219591,1.000157977883096,1.0,0.096366508688783,0.8071090047393361,0.7756993006993,0.715955766192733,,leaf,0.25,8
0.7505529225908371,1.019589257503949,1.0,0.08041074249605,0.8199052132701421,0.7720322968562101,0.723380726698262,,leaf,0.25,9
0.7616113744075831,1.037282780410742,1.0,0.07298578199052101,0.816903633491311,0.773176550783912,0.7282780410742491,,leaf,0.25,10
0.7488151658767771,1.017219589257504,1.0,0.087045813586097,0.8086887835703,0.776085827997923,0.724644549763033,,leaf,0.25,11
0.745023696682464,1.0,1.0,0.09194312796208501,0.816113744075829,0.778009742519137,0.7225908372827801,,leaf,0.25,12
0.7562401263823061,1.02954186413902,1.0,0.077883096366508,0.815007898894154,0.773171149563131,0.7271721958925751,,leaf,0.25,13
0.742654028436018,0.9966824644549761,1.0,0.09778830963665001,0.8077409162717221,0.7818245491157411,0.721327014218009,,leaf,0.25,14
0.739652448657188,0.9919431279620851,1.0,0.101895734597156,0.804265402843601,0.780299032541776,0.716903633491311,,leaf,0.25,15
0.747077409162717,1.001421800947867,1.0,0.08925750394944701,0.820221169036334,0.7771032090199481,0.7249605055292251,,leaf,0.25,16
0.751342812006319,1.021958925750395,1.0,0.08088467614533901,0.8164296998420221,0.7696803025094531,0.722116903633491,,leaf,0.25,17
0.744865718799368,1.001263823064771,1.0,0.09194312796208501,0.814849921011058,0.7767919276270001,0.722116903633491,,leaf,0.25,18
0.7445497630331751,0.999368088467614,1.0,0.09131121642969901,0.818009478672985,0.775904033379694,0.721011058451816,,leaf,0.25,19
0.751342812006319,1.021169036334913,1.0,0.082306477093206,0.8142180094786731,0.775520743673609,0.724170616113744,,leaf,0.25,20
0.7499210110584511,1.01216429699842,1.0,0.08830963665086801,0.8113744075829381,0.7771616704210701,0.7251184834123221,,leaf,0.25,21
0.7475513428120061,1.01216429699842,1.0,0.084992101105845,0.818009478672985,0.7736533149171271,0.7218009478672981,,leaf,0.25,22
0.7464454976303311,1.011216429699842,1.0,0.08767772511848301,0.8135860979462871,0.7754112554112551,0.7227488151658761,,leaf,0.25,23
0.7442338072669821,1.000631911532385,1.0,0.09589257503949401,0.807582938388625,0.777389481041411,0.718799368088467,,leaf,0.25,24
0.761137440758293,1.042654028436019,1.0,0.07393364928909901,0.8099526066350711,0.772773797338792,0.7270142180094781,,leaf,0.25,25
0.743917851500789,0.998104265402843,1.0,0.096208530805687,0.809478672985782,0.782905086523335,0.725434439178515,,leaf,0.25,26
0.7496050552922591,1.013428120063191,1.0,0.08546603475513401,0.8157977883096361,0.7775090689238211,0.7249605055292251,,leaf,0.25,27
0.7398104265402841,0.9955766192733011,1.0,0.096998420221169,0.81042654028436,0.7797410776766971,0.7206951026856241,,leaf,0.25,28
0.7440758293838861,0.999368088467614,1.0,0.09115323854660301,0.818325434439178,0.77542151920737,0.720063191153238,,leaf,0.25,29
0.7549763033175351,1.025908372827804,1.0,0.07835703001579701,0.8176935229067931,0.7751114158381891,0.7284360189573461,,leaf,0.25,30
0.7398104265402841,0.9936808846761451,1.0,0.098104265402843,0.8101105845181671,0.776318094237169,0.7154818325434431,,leaf,0.25,31
0.7467614533965241,1.009478672985782,1.0,0.08578199052132701,0.8189573459715641,0.774148954553309,0.723380726698262,,leaf,0.25,32
0.7521327014218011,1.027646129541864,1.0,0.079778830963665,0.8132701421800941,0.7703004291845491,0.7214849921011051,,leaf,0.25,33
0.747077409162717,1.009952606635071,1.0,0.086097946287519,0.818009478672985,0.7732065687121861,0.723064770932069,,leaf,0.25,34
0.748183254344391,1.016745655608214,1.0,0.08293838862559201,0.8175355450236961,0.7719207579672691,0.7238546603475511,,leaf,0.25,35
0.7497630331753551,1.020063191153238,1.0,0.079778830963665,0.820537124802527,0.7708154506437761,0.723064770932069,,leaf,0.25,36
0.7484992101105841,1.017061611374407,1.0,0.08120063191153201,0.8206951026856241,0.7720082530949101,0.7229067930489731,,leaf,0.25,37
0.7488151658767771,1.018957345971564,1.0,0.08199052132701401,0.817219589257503,0.76854241954913,0.7206951026856241,,leaf,0.25,38
0.739652448657188,0.9909952606635071,1.0,0.09826224328593901,0.8124802527646131,0.780483531885073,0.7194312796208531,,leaf,0.25,39
0.746129541864139,1.013270142180094,1.0,0.085308056872037,0.816113744075829,0.7713298791018991,0.7208530805687201,,leaf,0.25,40
0.742496050552922,0.999210110584518,1.0,0.09494470774091601,0.8109004739336491,0.7767498690871001,0.7197472353870451,,leaf,0.25,41
0.7484992101105841,1.010110584518167,1.0,0.08846761453396501,0.8132701421800941,0.776776429809358,0.724486571879936,,leaf,0.25,42
0.743917851500789,1.001105845181674,1.0,0.08909952606635001,0.8206951026856241,0.7757544224765861,0.721011058451816,,leaf,0.25,43
0.7431279620853081,0.9987361769352291,1.0,0.094470774091627,0.8123222748815161,0.7812281926029301,0.721169036334913,,leaf,0.25,44
0.754502369668246,1.027014218009478,1.0,0.082622432859399,0.808372827804107,0.7763044601343201,0.726382306477093,,leaf,0.25,45
0.751500789889415,1.01911532385466,1.0,0.081358609794628,0.8184834123222741,0.773860705073086,0.7249605055292251,,leaf,0.25,46
0.748183254344391,1.010268562401263,1.0,0.084992101105845,0.8197472353870451,0.776761049723756,0.726698262243285,,leaf,0.25,47
0.743759873617693,0.9976303317535541,1.0,0.09557661927330101,0.8112164296998421,0.7788646288209601,0.721327014218009,,leaf,0.25,48
0.746129541864139,1.012322274881516,1.0,0.08672985781990501,0.8142180094786731,0.77460646946895,0.7229067930489731,,leaf,0.25,49
0.747077409162717,1.008214849921011,1.0,0.08751974723538701,0.816903633491311,0.7756232686980611,0.725276461295418,,leaf,0.25,50
