coverage,set_size_mean,set_size_median,empty_rate,singleton_rate,top1_acc_non_empty,base_top1_acc,hir,level,alpha,run
0.7140600315955761,0.7369668246445491,1.0,0.26303317535545,0.7369668246445491,0.9689174705251871,0.944391785150079,0.0,family,0.35,1
0.6936808846761451,0.7131121642969981,1.0,0.286887835703001,0.7131121642969981,0.972751439964554,0.9428120063191151,0.0,family,0.35,2
0.7162717219589251,0.737598736176935,1.0,0.262401263823064,0.737598736176935,0.9710858856286141,0.944391785150079,0.0,family,0.35,3
0.7172195892575041,0.7401263823064771,1.0,0.259873617693522,0.7401263823064771,0.969050160085378,0.9440758293838861,0.0,family,0.35,4
0.7107424960505531,0.7333333333333331,1.0,0.266666666666666,0.7333333333333331,0.969194312796208,0.9406003159557661,0.0,family,0.35,5
0.7218009478672981,0.7467614533965241,1.0,0.253238546603475,0.7467614533965241,0.9665749947112331,0.9429699842022111,0.0,family,0.35,6
0.7183254344391781,0.7398104265402841,1.0,0.260189573459715,0.7398104265402841,0.9709587871022841,0.946445497630331,0.0,family,0.35,7
0.7055292259083721,0.726382306477093,1.0,0.27361769352290605,0.726382306477093,0.9712918660287081,0.942338072669826,0.0,family,0.35,8
0.709478672985782,0.730963665086887,1.0,0.269036334913112,0.730963665086887,0.9706073049492111,0.943285939968404,0.0,family,0.35,9
0.704739336492891,0.7271721958925751,1.0,0.272827804107424,0.7271721958925751,0.96915055398653,0.9398104265402841,0.0,family,0.35,10
0.709162717219589,0.7333333333333331,1.0,0.266666666666666,0.7333333333333331,0.9670400689358031,0.9415481832543441,0.0,family,0.35,11
0.708056872037914,0.7303317535545021,1.0,0.26966824644549703,0.7303317535545021,0.9695003244646331,0.9417061611374401,0.0,family,0.35,12
0.7129541864139021,0.738388625592417,1.0,0.26161137440758203,0.738388625592417,0.9655541292255021,0.9398104265402841,0.0,family,0.35,13
0.7086887835703001,0.7314375987361771,1.0,0.268562401263823,0.7314375987361771,0.96889848812095,0.9417061611374401,0.0,family,0.35,14
0.7101105845181671,0.730647709320695,1.0,0.269352290679304,0.730647709320695,0.9718918918918911,0.9424960505529221,0.0,family,0.35,15
0.7183254344391781,0.7421800947867291,1.0,0.25781990521327003,0.7421800947867291,0.967858663260962,0.9439178515007891,0.0,family,0.35,16
0.712796208530805,0.7368088467614531,1.0,0.263191153238546,0.7368088467614531,0.9674099485420241,0.9418641390205371,0.0,family,0.35,17
0.7142180094786731,0.737124802527646,1.0,0.262875197472353,0.737124802527646,0.9689241320188591,0.9393364928909951,0.0,family,0.35,18
0.711216429699842,0.73301737756714,1.0,0.26698262243285903,0.73301737756714,0.9702586206896551,0.9428120063191151,0.0,family,0.35,19
0.724170616113744,0.7477093206951021,1.0,0.252290679304897,0.7477093206951021,0.9685189097823791,0.9448657187993681,0.0,family,0.35,20
0.70521327014218,0.726540284360189,1.0,0.27345971563981003,0.726540284360189,0.9706457925636001,0.942338072669826,0.0,family,0.35,21
0.714849921011058,0.73649289099526,1.0,0.263507109004739,0.73649289099526,0.97061347061347,0.9440758293838861,0.0,family,0.35,22
0.717693522906793,0.740600315955766,1.0,0.259399684044233,0.740600315955766,0.969069965870307,0.9434439178515001,0.0,family,0.35,23
0.714691943127962,0.73649289099526,1.0,0.263507109004739,0.73649289099526,0.97039897039897,0.9451816745655601,0.0,family,0.35,24
0.722116903633491,0.7443917851500791,1.0,0.255608214849921,0.7443917851500791,0.970076400679117,0.944391785150079,0.0,family,0.35,25
0.715955766192733,0.737282780410742,1.0,0.26271721958925703,0.737282780410742,0.9710734947503751,0.9447077409162711,0.0,family,0.35,26
0.707266982622432,0.7270142180094781,1.0,0.27298578199052104,0.7270142180094781,0.97283789656671,0.943127962085308,0.0,family,0.35,27
0.7165876777251181,0.7387045813586091,1.0,0.26129541864139,0.7387045813586091,0.9700598802395201,0.9462875197472351,0.0,family,0.35,28
0.724644549763033,0.7477093206951021,1.0,0.252290679304897,0.7477093206951021,0.969152757236425,0.9428120063191151,0.0,family,0.35,29
0.7140600315955761,0.7366508688783571,1.0,0.26334913112164304,0.7366508688783571,0.9693330473943811,0.9434439178515001,0.0,family,0.35,30
0.7208530805687201,0.7431279620853081,1.0,0.25687203791469104,0.7431279620853081,0.9700255102040811,0.942338072669826,0.0,family,0.35,31
0.7118483412322271,0.7333333333333331,1.0,0.266666666666666,0.7333333333333331,0.9707022834984921,0.9429699842022111,0.0,family,0.35,32
0.7120063191153231,0.7334913112164291,1.0,0.26650868878357004,0.7334913112164291,0.9707085935817361,0.9426540284360191,0.0,family,0.35,33
0.716903633491311,0.73823064770932,1.0,0.26176935229067905,0.73823064770932,0.9711106355660171,0.944233807266982,0.0,family,0.35,34
0.731911532385466,0.754502369668246,1.0,0.245497630331753,0.754502369668246,0.9700586264656611,0.9462875197472351,0.0,family,0.35,35
0.712480252764612,0.7344391785150081,1.0,0.265560821484992,0.7344391785150081,0.970101097010109,0.944233807266982,0.0,family,0.35,36
0.7150078988941541,0.737124802527646,1.0,0.262875197472353,0.737124802527646,0.9699957136733811,0.9436018957345971,0.0,family,0.35,37
0.717693522906793,0.7409162717219591,1.0,0.25908372827804105,0.7409162717219591,0.9686567164179101,0.9461295418641391,0.0,family,0.35,38
0.7184834123222741,0.7399684044233801,1.0,0.26003159557661903,0.7399684044233801,0.9709649871904351,0.946603475513428,0.0,family,0.35,39
0.704107424960505,0.725276461295418,1.0,0.274723538704581,0.725276461295418,0.9708124591592241,0.939020537124802,0.0,family,0.35,40
0.722432859399684,0.7462875197472351,1.0,0.253712480252764,0.7462875197472351,0.9680355630821331,0.9434439178515001,0.0,family,0.35,41
