coverage_mean,coverage_std,set_size_mean_mean,set_size_mean_std,set_size_median_mean,set_size_median_std,empty_rate_mean,empty_rate_std,singleton_rate_mean,singleton_rate_std,top1_acc_non_empty_mean,top1_acc_non_empty_std,base_top1_acc_mean,base_top1_acc_std,hir_mean,hir_std
0.9805371248025272,0.00486074097562532,1.8186097946287518,0.052456674428644774,1.0,0.0,0.0,0.0,0.5767140600315952,0.013994914620080057,0.8436966824644546,0.0035756785392201036,0.8436966824644546,0.0035756785392201036,,
